item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,difficulty_meta,platform,question_content,starter_code,prompt,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores,question_id
3387,1.1909655332565308,0.5227254629135132,-1.1909655332565308,-3.1399917602539062,-1.9260889291763306,factor_1,3387,135,medium,leetcode,,,,8.375931739807129,8.370322227478027,-15.88310718536377,16.928558349609375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3387
2833,1.1879020929336548,0.5196620225906372,-1.1879020929336548,-3.2265729904174805,-2.0376017093658447,factor_1,2833,23,medium,leetcode,,,,9.054381370544434,9.047258377075195,-17.212963104248047,18.252288818359375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2833
3485,1.1785093545913696,0.510269284248352,-1.1785093545913696,-3.2281172275543213,-2.0420258045196533,factor_1,3485,168,medium,leetcode,,,,9.034314155578613,9.027235984802246,-17.18311309814453,18.203651428222656,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3485
3701,1.1609421968460083,0.4927021265029907,-1.1609421968460083,-3.041898727416992,-2.0839731693267822,factor_1,3701,253,hard,leetcode,,,,8.496471405029297,8.49058723449707,-16.148849487304688,17.134254455566406,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3701
abc326_c,1.15494966506958,0.4867095947265625,-1.15494966506958,-0.07704463601112366,2.228891372680664,factor_2,abc326_c,372,medium,atcoder,,,,1.0335392951965332,1.0856640338897705,-1.6411919593811035,2.6146111488342285,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc326_c
abc371_g,1.1399790048599243,0.47173893451690674,-1.1399790048599243,-4.444948673248291,0.4847363233566284,factor_1,abc371_g,519,hard,atcoder,,,,4.974126815795898,4.978188514709473,-9.285511016845703,10.228988647460938,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc371_g
abc391_d,1.136078953742981,0.4678388833999634,-1.136078953742981,-3.463871479034424,-2.865648031234741,factor_1,abc391_d,603,medium,atcoder,,,,12.881912231445312,12.867258071899414,-24.75198745727539,25.687664031982422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc391_d
3479,1.1302757263183594,0.4620356559753418,-1.1302757263183594,-4.008540153503418,-2.529900074005127,factor_1,3479,166,medium,leetcode,,,,14.319826126098633,14.302599906921387,-27.571060180664062,28.495132446289062,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3479
3209,1.1224486827850342,0.4542086124420166,-1.1224486827850342,-3.41072678565979,-2.2448158264160156,factor_1,3209,84,medium,leetcode,,,,10.198882102966309,10.189360618591309,-19.516939163208008,20.425355911254883,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3209
abc354_c,1.1190881729125977,0.4508481025695801,-1.1190881729125977,-2.7630646228790283,6.391218662261963,factor_2,abc354_c,451,medium,atcoder,,,,2.548800468444824,2.5672526359558105,-4.580966949462891,5.482663154602051,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc354_c
3528,1.1170682907104492,0.44882822036743164,-1.1170682907104492,-3.6580374240875244,-2.6614508628845215,factor_1,3528,184,medium,leetcode,,,,12.988333702087402,12.973484992980957,-24.979204177856445,25.876859664916992,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3528
3374,1.109777808189392,0.4415377378463745,-1.109777808189392,-2.2815916538238525,-2.211566925048828,factor_1,3374,129,medium,leetcode,,,,6.279966354370117,6.279723167419434,-11.866720199584961,12.749795913696289,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3374
abc303_e,1.1075986623764038,0.43935859203338623,-1.1075986623764038,-2.1853456497192383,-2.3634488582611084,factor_2,abc303_e,303,hard,atcoder,,,,6.226280212402344,6.226193904876709,-11.763981819152832,12.642699241638184,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc303_e
3219,1.1060526371002197,0.43781256675720215,-1.1060526371002197,-3.4465105533599854,-2.1819069385528564,factor_1,3219,87,medium,leetcode,,,,9.99980354309082,9.99068832397461,-19.143936157226562,20.019561767578125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3219
abc349_d,1.105796217918396,0.4375561475753784,-1.105796217918396,-4.799300193786621,0.533610999584198,factor_1,abc349_d,435,hard,atcoder,,,,5.539617538452148,5.541677951812744,-10.424132347106934,11.29924488067627,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc349_d
2850,1.0915281772613525,0.42328810691833496,-1.0915281772613525,-3.1455228328704834,-1.9344761371612549,factor_1,2850,29,medium,leetcode,,,,8.020608901977539,8.015826225280762,-15.287731170654297,16.134307861328125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2850
abc359_e,1.076275110244751,0.4080350399017334,-1.076275110244751,-3.4265382289886475,-2.1007704734802246,factor_1,abc359_e,467,hard,atcoder,,,,9.452777862548828,9.444801330566406,-18.103775024414062,18.919845581054688,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc359_e
3496,1.0639287233352661,0.39568865299224854,-1.0639287233352661,-2.4863955974578857,-3.333728313446045,factor_2,3496,174,medium,leetcode,,,,8.643569946289062,8.637353897094727,-16.533525466918945,17.32490348815918,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3496
abc383_d,1.06204354763031,0.3938034772872925,-1.06204354763031,-5.576509475708008,0.42800942063331604,factor_1,abc383_d,570,medium,atcoder,,,,7.080029010772705,7.077579498291016,-13.478252410888672,14.265859603881836,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc383_d
abc357_e,1.0591199398040771,0.39087986946105957,-1.0591199398040771,-3.366525888442993,0.49587684869766235,factor_1,abc357_e,461,hard,atcoder,,,,3.3778703212738037,3.389671564102173,-6.252876281738281,7.034636497497559,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc357_e
abc354_d,1.0582472085952759,0.3900071382522583,-1.0582472085952759,-3.486461639404297,-2.9542312622070312,factor_1,abc354_d,452,hard,atcoder,,,,12.844898223876953,12.83031177520752,-24.757404327392578,25.537418365478516,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc354_d
3801,1.0443164110183716,0.376076340675354,-1.0443164110183716,-2.507570505142212,-3.397289752960205,factor_2,3801,291,hard,leetcode,,,,8.744836807250977,8.738394737243652,-16.751178741455078,17.50333023071289,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3801
3765,1.043527364730835,0.3752872943878174,-1.043527364730835,-3.432832956314087,-2.9834940433502197,factor_1,3765,274,hard,leetcode,,,,12.56445598602295,12.550383567810059,-24.223464965820312,24.974040985107422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3765
arc184_e,1.0341640710830688,0.36592400074005127,-1.0341640710830688,-3.448148488998413,-2.9542691707611084,factor_1,arc184_e,648,hard,atcoder,,,,12.483750343322754,12.469826698303223,-24.074935913085938,24.806785583496094,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc184_e
3622,1.0272458791732788,0.35900580883026123,-1.0272458791732788,-3.2502479553222656,-2.9389071464538574,factor_1,3622,221,medium,leetcode,,,,11.36207389831543,11.350260734558105,-21.88750648498535,22.60551643371582,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3622
3563,1.0261831283569336,0.357943058013916,-1.0261831283569336,-2.5559680461883545,-3.249354362487793,factor_2,3563,199,hard,leetcode,,,,8.755370140075684,8.748905181884766,-16.7899112701416,17.505796432495117,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3563
abc310_d,0.9998052716255188,0.3315652012825012,-0.9998052716255188,-3.0637617111206055,-2.257765054702759,factor_1,abc310_d,325,medium,atcoder,,,,8.419095993041992,8.4133882522583,-16.158676147460938,16.821807861328125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc310_d
3534,0.9748165011405945,0.3065764307975769,-0.9748165011405945,-3.3412699699401855,-2.1097240447998047,factor_1,3534,187,medium,leetcode,,,,8.754556655883789,8.748093605041504,-16.83968734741211,17.452838897705078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3534
2845,0.9743589758872986,0.306118905544281,-0.9743589758872986,-2.735337734222412,-2.0002307891845703,factor_1,2845,26,medium,leetcode,,,,6.673617362976074,6.672257900238037,-12.771506309509277,13.383744239807129,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2845
3558,0.9712391495704651,0.3029990792274475,-0.9712391495704651,-2.8228039741516113,-3.15691876411438,factor_2,3558,195,medium,leetcode,,,,9.619544982910156,9.61121654510498,-18.534984588623047,19.14098358154297,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3558
3211,0.9678594470024109,0.2996193766593933,-0.9678594470024109,-2.742879867553711,-2.419093370437622,factor_1,3211,85,hard,leetcode,,,,7.621706008911133,7.617884159088135,-14.631433486938477,15.230672836303711,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3211
3784,0.963772714138031,0.2955326437950134,-0.963772714138031,-3.529141902923584,-2.5836262702941895,factor_1,3784,282,hard,leetcode,,,,11.13149642944336,11.12012767791748,-21.49991798400879,22.09098243713379,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3784
3153,0.9581875205039978,0.2899474501609802,-0.9581875205039978,-2.3751060962677,-2.6102912425994873,factor_2,3153,71,hard,leetcode,,,,6.743186950683594,6.741636753082275,-12.923661231994629,13.503556251525879,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3153
abc366_b,0.9574188590049744,0.2891787886619568,-0.9574188590049744,-5.638657093048096,0.4228682219982147,factor_1,abc366_b,492,easy,atcoder,,,,6.982486248016357,6.980293273925781,-13.392196655273438,13.97055435180664,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc366_b
3575,0.9535138607025146,0.28527379035949707,-0.9535138607025146,-2.807340383529663,-2.0302934646606445,factor_1,3575,203,hard,leetcode,,,,6.868433952331543,6.866544723510742,-13.173154830932617,13.743701934814453,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3575
3355,0.9423256516456604,0.2740855813026428,-0.9423256516456604,-2.5078930854797363,-2.858173370361328,factor_2,3355,122,medium,leetcode,,,,7.570584774017334,7.56688928604126,-14.55701732635498,15.105189323425293,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3355
2891,0.9360089302062988,0.26776885986328125,-0.9360089302062988,-2.895897150039673,-2.524186372756958,factor_1,2891,41,medium,leetcode,,,,8.265362739562988,8.260007858276367,-15.921846389770508,16.45738410949707,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2891
3737,0.9320300221443176,0.26378995180130005,-0.9320300221443176,-3.255920171737671,-2.363152503967285,factor_1,3737,264,medium,leetcode,,,,9.11549186706543,9.108237266540527,-17.588356018066406,18.115936279296875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3737
3263,0.9290486574172974,0.2608085870742798,-0.9290486574172974,-3.4273386001586914,-2.8267149925231934,factor_1,3263,101,easy,leetcode,,,,11.31146240234375,11.299745559692383,-21.88669204711914,22.408309936523438,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3263
3395,0.9108284115791321,0.2425883412361145,-0.9108284115791321,-3.3959877490997314,-2.0168168544769287,factor_1,3395,138,medium,leetcode,,,,8.29723072052002,8.291802406311035,-16.00934410095215,16.49452018737793,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3395
3195,0.9072015285491943,0.23896145820617676,-0.9072015285491943,-2.9608702659606934,-3.0369696617126465,factor_2,3195,79,medium,leetcode,,,,9.654801368713379,9.64639949798584,-18.66798210144043,19.145906448364258,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3195
3328,0.9054785966873169,0.23723852634429932,-0.9054785966873169,-2.888899803161621,-2.0216901302337646,factor_1,3328,117,medium,leetcode,,,,6.903163433074951,6.901180744171143,-13.28907585144043,13.763553619384766,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3328
3045,0.8990423679351807,0.23080229759216309,-0.8990423679351807,-3.505990505218506,-2.1729440689086914,factor_1,3045,60,easy,leetcode,,,,9.18785572052002,9.180444717407227,-17.762868881225586,18.22447395324707,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3045
abc377_f,0.896959125995636,0.2287190556526184,-0.896959125995636,-2.740464925765991,-2.437060594558716,factor_1,abc377_f,544,hard,atcoder,,,,7.391497611999512,7.388248443603516,-14.252248764038086,14.709686279296875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc377_f
3674,0.8941011428833008,0.2258610725402832,-0.8941011428833008,-3.4381155967712402,-2.787679433822632,factor_1,3674,237,hard,leetcode,,,,11.038359642028809,11.027172088623047,-21.38739776611328,21.83911895751953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3674
3510,0.8865163922309875,0.21827632188796997,-0.8865163922309875,-3.1705093383789062,-1.921880841255188,factor_1,3510,178,medium,leetcode,,,,7.270587921142578,7.267645835876465,-14.026309967041016,14.462862014770508,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3510
abc391_g,0.8836005926132202,0.21536052227020264,-0.8836005926132202,-2.5821704864501953,-3.294645309448242,factor_2,abc391_g,606,hard,atcoder,,,,8.350936889648438,8.34538459777832,-16.14159393310547,16.572315216064453,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc391_g
3584,0.8747495412826538,0.20650947093963623,-0.8747495412826538,-2.7023065090179443,-3.287384510040283,factor_2,3584,206,medium,leetcode,,,,8.88058090209961,8.873838424682617,-17.186214447021484,17.599231719970703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3584
abc389_e,0.8670817613601685,0.19884169101715088,-0.8670817613601685,-3.577256441116333,-2.2779133319854736,factor_1,abc389_e,595,hard,atcoder,,,,9.690049171447754,9.681573867797852,-18.77704429626465,19.174726486206055,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc389_e
3018,0.8643332719802856,0.19609320163726807,-0.8643332719802856,-3.743872880935669,-2.507143974304199,factor_1,3018,53,medium,leetcode,,,,11.243511199951172,11.231925964355469,-21.818483352661133,22.210668563842773,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3018
abc366_e,0.8629747033119202,0.1947346329689026,-0.8629747033119202,-5.398383140563965,0.354168564081192,factor_1,abc366_e,495,hard,atcoder,,,,6.253526210784912,6.253359794616699,-12.061850547790527,12.451319694519043,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc366_e
arc195_e,0.8418927192687988,0.17365264892578125,-0.8418927192687988,-3.14205002784729,-2.963214635848999,factor_1,arc195_e,672,hard,atcoder,,,,9.947827339172363,9.938817977905273,-19.30643081665039,19.653736114501953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc195_e
3411,0.8311453461647034,0.1629052758216858,-0.8311453461647034,-2.6186580657958984,-2.371168851852417,factor_1,3411,143,hard,leetcode,,,,6.660374641418457,6.659051895141602,-12.888835906982422,13.21464729309082,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3411
