item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,difficulty_meta,platform,question_content,starter_code,prompt,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores,question_id
2800,3.0196926593780518,2.9312117099761963,-3.0196926593780518,-2.683096170425415,factor_1,2800,13,easy,leetcode,,,,4.385202884674072,4.384637832641602,-5.6626787185668945,11.525101661682129,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2800
3081,3.0115227699279785,2.923041820526123,-3.0115227699279785,-2.4772756099700928,factor_1,3081,64,medium,leetcode,,,,4.272331237792969,4.27208948135376,-5.450253963470459,11.296337127685547,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3081
arc194_b,3.0004680156707764,2.911987066268921,-3.0004680156707764,-2.5289804935455322,factor_1,arc194_b,668,hard,atcoder,,,,4.275803089141846,4.2755513191223145,-5.4680938720703125,11.292068481445312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc194_b
3313,2.989942789077759,2.9014618396759033,-2.989942789077759,-2.992309808731079,factor_1,3313,113,hard,leetcode,,,,4.4459028244018555,4.445167064666748,-5.811065673828125,11.613988876342773,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3313
3715,2.9898898601531982,2.9014089107513428,-2.9898898601531982,-2.387166976928711,factor_1,3715,256,medium,leetcode,,,,4.183665752410889,4.1836838722229,-5.298611640930176,11.10142993927002,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3715
3617,2.9706554412841797,2.882174491882324,-2.9706554412841797,-5.880431175231934,factor_1,3617,218,easy,leetcode,,,,4.868921756744385,4.86705207824707,-6.657247543334961,12.42159652709961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3617
3265,2.961618185043335,2.8731372356414795,-2.961618185043335,-2.7042410373687744,factor_1,3265,103,medium,leetcode,,,,4.278007984161377,4.277749538421631,-5.511251449584961,11.257526397705078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3265
arc185_d,2.956524133682251,2.8680431842803955,-2.956524133682251,-5.050759315490723,factor_1,arc185_d,650,hard,atcoder,,,,4.768155574798584,4.766548156738281,-6.474391937255859,12.210477828979492,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc185_d
3580,2.942368268966675,2.8538873195648193,-2.942368268966675,-3.627002239227295,factor_1,3580,204,hard,leetcode,,,,4.526453018188477,4.52549409866333,-6.016080856323242,11.723855972290039,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3580
3647,2.9222939014434814,2.833812952041626,-2.9222939014434814,-3.344453811645508,factor_1,3647,230,medium,leetcode,,,,4.416362762451172,4.415709495544434,-5.820978164672852,11.488603591918945,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3647
3209,2.9147942066192627,2.8263132572174072,-2.9147942066192627,-4.629864692687988,factor_1,3209,84,medium,leetcode,,,,4.6331787109375,4.631929397583008,-6.2522687911987305,11.904894828796387,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3209
3413,2.9017350673675537,2.8132541179656982,-2.9017350673675537,-2.877486228942871,factor_1,3413,144,medium,leetcode,,,,4.228997707366943,4.228882312774658,-5.47535514831543,11.101863861083984,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3413
arc185_b,2.901533842086792,2.8130528926849365,-2.901533842086792,-4.836223125457764,factor_1,arc185_b,649,hard,atcoder,,,,4.6285576820373535,4.627321243286133,-6.256496429443359,11.88260269165039,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc185_b
3801,2.879765748977661,2.7912847995758057,-2.879765748977661,-3.614121198654175,factor_1,3801,291,hard,leetcode,,,,4.396280288696289,4.395683765411377,-5.82425594329834,11.406825065612793,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3801
3106,2.8369140625,2.7484331130981445,-2.8369140625,-3.2895052433013916,factor_1,3106,67,medium,leetcode,,,,4.233476161956787,4.233347415924072,-5.548928260803223,11.045794486999512,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3106
3356,2.8348875045776367,2.7464065551757812,-2.8348875045776367,-3.225815773010254,factor_1,3356,123,medium,leetcode,,,,4.212123870849609,4.212058067321777,-5.509227752685547,11.00204086303711,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3356
3531,2.8253674507141113,2.736886501312256,-2.8253674507141113,-3.8275229930877686,factor_1,3531,185,hard,leetcode,,,,4.331794261932373,4.331381320953369,-5.752621173858643,11.226394653320312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3531
2817,2.82314395904541,2.7346630096435547,-2.82314395904541,-3.5694220066070557,factor_1,2817,18,medium,leetcode,,,,4.275140285491943,4.274890422821045,-5.644122123718262,11.113448143005371,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2817
3375,2.8205223083496094,2.732041358947754,-2.8205223083496094,-2.9027791023254395,factor_1,3375,130,hard,leetcode,,,,4.083972930908203,4.084290504455566,-5.273168563842773,10.737251281738281,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3375
3364,2.7743749618530273,2.685894012451172,-2.7743749618530273,-2.9901797771453857,factor_1,3364,128,hard,leetcode,,,,4.028343677520752,4.0288310050964355,-5.2106146812438965,10.582403182983398,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3364
3349,2.751587152481079,2.6631062030792236,-2.751587152481079,-2.829155683517456,factor_1,3349,120,easy,leetcode,,,,3.932798385620117,3.9335834980010986,-5.046717643737793,10.372929573059082,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3349
3487,2.750865936279297,2.6623849868774414,-2.750865936279297,-3.24715518951416,factor_1,3487,169,medium,leetcode,,,,4.06088924407959,4.061276912689209,-5.297718048095703,10.622488021850586,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3487
3675,2.7355310916900635,2.647050142288208,-2.7355310916900635,-4.228275299072266,factor_1,3675,238,hard,leetcode,,,,4.223743915557861,4.223643779754639,-5.631292343139648,10.925392150878906,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3675
3437,2.636803150177002,2.5483222007751465,-2.636803150177002,-3.9178009033203125,factor_1,3437,151,medium,leetcode,,,,3.9966177940368652,3.9972031116485596,-5.286196231842041,10.382841110229492,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3437
3299,2.58111572265625,2.4926347732543945,-2.58111572265625,-4.240609645843506,factor_1,3299,110,medium,leetcode,,,,3.94624400138855,3.9469869136810303,-5.243459701538086,10.228729248046875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3299
3551,2.5413365364074707,2.4528555870056152,-2.5413365364074707,-3.239682912826538,factor_1,3551,192,hard,leetcode,,,,3.6976311206817627,3.699183702468872,-4.797544479370117,9.703255653381348,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3551
3511,2.5395171642303467,2.451036214828491,-2.5395171642303467,-3.591176986694336,factor_1,3511,179,easy,leetcode,,,,3.7721197605133057,3.773423671722412,-4.9448747634887695,9.846946716308594,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3511
abc352_c,1.400588035583496,1.312106966972351,-1.400588035583496,0.04515065252780914,factor_1,abc352_c,444,medium,atcoder,,,,0.8030276894569397,0.8335959315299988,-0.32174110412597656,2.9459550380706787,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc352_c
abc397_b,1.0192663669586182,0.9307853579521179,-1.0192663669586182,-0.5239845514297485,factor_1,abc397_b,626,medium,atcoder,,,,1.1013786792755127,1.1231129169464111,-1.2705159187316895,3.132086753845215,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc397_b
abc311_e,1.018804669380188,0.9303236603736877,-1.018804669380188,-0.5240774750709534,factor_1,abc311_e,331,hard,atcoder,,,,1.1012643575668335,1.123001217842102,-1.270758867263794,3.13140606880188,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc311_e
abc308_f,1.006024956703186,0.9175439476966858,-1.006024956703186,-0.5332890152931213,factor_1,abc308_f,320,hard,atcoder,,,,1.1018725633621216,1.1235958337783813,-1.2847039699554443,3.1197917461395264,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc308_f
abc374_g,1.0056899785995483,0.9172089695930481,-1.0056899785995483,-0.5333195328712463,factor_1,abc374_g,530,hard,atcoder,,,,1.1017687320709229,1.123494267463684,-1.2848398685455322,3.119257688522339,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc374_g
abc338_d,1.0042823553085327,0.9158013463020325,-1.0042823553085327,-0.5341251492500305,factor_1,abc338_d,407,hard,atcoder,,,,1.101714849472046,1.1234415769577026,-1.2861442565917969,3.1177468299865723,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc338_d
1883_B,1.0022871494293213,0.913806140422821,-1.0022871494293213,-0.5350518226623535,factor_1,1883_B,2,medium,codeforces,,,,1.1015170812606812,1.1232482194900513,-1.2877602577209473,3.115372657775879,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",1883_B
abc331_d,0.47121432423591614,0.3827332854270935,-0.47121432423591614,-1.0357519388198853,factor_1,abc331_d,390,hard,atcoder,,,,1.1481187343597412,1.1688512563705444,-1.908215045928955,2.6736817359924316,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc331_d
abc325_d,0.4685828685760498,0.38010185956954956,-0.4685828685760498,-1.037973165512085,factor_1,abc325_d,369,hard,atcoder,,,,1.1481314897537231,1.1688637733459473,-1.9108710289001465,2.671074867248535,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc325_d
abc400_d,0.4670587480068207,0.37857770919799805,-0.4670587480068207,-1.0388914346694946,factor_1,abc400_d,639,medium,atcoder,,,,1.1479991674423218,1.1687341928482056,-1.9121413230895996,2.6692967414855957,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc400_d
abc324_c,0.4654429256916046,0.376961886882782,-0.4654429256916046,-1.0400712490081787,factor_1,abc324_c,364,medium,atcoder,,,,1.1479371786117554,1.1686733961105347,-1.9136378765106201,2.6675617694854736,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc324_c
abc380_f,0.4639255404472351,0.37544453144073486,-0.4639255404472351,-1.0412408113479614,factor_1,abc380_f,559,hard,atcoder,,,,1.1479021310806274,1.1686391830444336,-1.9150882959365845,2.6659774780273438,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc380_f
abc362_e,0.46363139152526855,0.3751503825187683,-0.46363139152526855,-1.0419600009918213,factor_1,abc362_e,478,hard,atcoder,,,,1.1480820178985596,1.1688152551651,-1.9157276153564453,2.6660284996032715,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc362_e
abc384_e,0.4532470703125,0.36476606130599976,-0.4532470703125,-1.0501116514205933,factor_1,abc384_e,574,hard,atcoder,,,,1.1478978395462036,1.1686348915100098,-1.9257583618164062,2.6552906036376953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc384_e
arc196_d,0.3021904528141022,0.21370942890644073,-0.3021904528141022,-0.39969053864479065,factor_1,arc196_d,675,hard,atcoder,,,,0.8463190793991089,0.8752561807632446,-1.5017926692962646,1.9292116165161133,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc196_d
1899_C,0.2969478666782379,0.20846684277057648,-0.2969478666782379,-0.4026157855987549,factor_1,1899_C,5,hard,codeforces,,,,0.8467402458190918,0.8756622672080994,-1.5078312158584595,1.9247649908065796,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",1899_C
abc314_d,0.2969130575656891,0.20843203365802765,-0.2969130575656891,-0.4026436507701874,factor_1,abc314_d,340,medium,atcoder,,,,0.8467469215393066,0.8756687045097351,-1.5078786611557007,1.9247428178787231,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc314_d
abc332_d,0.1731759011745453,0.08469487726688385,-0.1731759011745453,-0.17909517884254456,factor_1,abc332_d,392,hard,atcoder,,,,0.7235881090164185,0.7576062679290771,-1.4002134799957275,1.5696032047271729,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc332_d
abc328_b,0.17195354402065277,0.08347252011299133,-0.17195354402065277,-0.1793188750743866,factor_1,abc328_b,377,easy,atcoder,,,,0.7235560417175293,0.7575756907463074,-1.4013758897781372,1.568320870399475,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc328_b
abc388_e,0.09912648051977158,0.010645456612110138,-0.09912648051977158,-0.5222893357276917,factor_1,abc388_e,591,hard,atcoder,,,,0.8644025325775146,0.8927024006843567,-1.7390512228012085,1.7603422403335571,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc388_e
abc328_c,0.06791689246892929,-0.020564131438732147,-0.06791689246892929,-0.04934081435203552,factor_1,abc328_c,378,medium,atcoder,,,,0.6724310517311096,0.7090573310852051,-1.4103164672851562,1.3691883087158203,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc328_c
abc384_d,-0.02562858536839485,-0.11410960555076599,0.02562858536839485,-0.6058778166770935,factor_1,abc384_d,573,medium,atcoder,,,,0.8765230774879456,0.9044092893600464,-1.8867518901824951,1.6585326194763184,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc384_d
arc192_a,-0.028916575014591217,-0.11739759892225266,0.028916575014591217,-0.6072235107421875,factor_1,arc192_a,663,medium,atcoder,,,,0.8765103220939636,0.9043970108032227,-1.890015721321106,1.655220627784729,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc192_a
abc352_e,-0.02954702079296112,-0.11802804470062256,0.02954702079296112,-0.6075761318206787,factor_1,abc352_e,446,hard,atcoder,,,,0.8765420913696289,0.9044276475906372,-1.8907063007354736,1.6546502113342285,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc352_e
abc345_b,-0.056649480015039444,-0.14513050019741058,0.056649480015039444,0.2248857617378235,factor_1,abc345_b,426,easy,atcoder,,,,0.731427788734436,0.7650753855705261,-1.6446783542633057,1.354417324066162,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}",abc345_b
abc342_c,-0.33650490641593933,-0.42498594522476196,0.33650490641593933,-0.8410875201225281,factor_1,abc342_c,418,medium,atcoder,,,,0.9089713096618652,0.9357995986938477,-2.259153127670288,1.4091813564300537,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc342_c
abc379_e,-0.337909072637558,-0.4263901114463806,0.337909072637558,-0.8421006202697754,factor_1,abc379_e,552,hard,atcoder,,,,0.9090849757194519,0.9359096884727478,-2.260773181915283,1.4079928398132324,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc379_e
