question_id,solver_item_id,solver_difficulty_meta,solver_platform,solver_difficulty_centered,solver_difficulty_centered_laplace_se,solver_scores,judge_scores,judge_n_pair_items,judge_score_mean
3510,3510,medium,leetcode,3.1062939167022705,5.118076801300049,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}",3,0.6666666666666666
3527,3527,hard,leetcode,3.096316337585449,4.93713903427124,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}",2,0.3888888888888889
3223,3223,hard,leetcode,3.0835354328155518,5.194865703582764,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}",3,0.5555555555555556
2919,2919,hard,leetcode,3.081709384918213,5.074817657470703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}",4,0.5277777777777778
3494,3494,medium,leetcode,3.0783541202545166,4.638284206390381,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.0}",3,0.37037037037037035
abc389_e,abc389_e,hard,atcoder,3.071958541870117,4.661479473114014,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.8333333333333334, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.5}",6,0.574074074074074
3795,3795,medium,leetcode,3.060488700866699,4.862382411956787,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}",4,0.5277777777777778
3387,3387,medium,leetcode,3.0598719120025635,4.5962114334106445,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}",2,0.4444444444444444
3455,3455,medium,leetcode,3.0539846420288086,4.633655548095703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}",3,0.7777777777777778
3150,3150,medium,leetcode,3.052880048751831,4.723838806152344,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}",1,0.3333333333333333
3199,3199,easy,leetcode,3.0474419593811035,4.581631183624268,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",1,0.8888888888888888
2833,2833,medium,leetcode,3.044494867324829,4.732425212860107,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.8, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.8}",5,0.8222222222222222
3354,3354,medium,leetcode,3.0408966541290283,4.501938819885254,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.0, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.6666666666666666}",3,0.4074074074074074
2979,2979,medium,leetcode,3.0390899181365967,4.596130847930908,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}",1,0.6666666666666666
3744,3744,hard,leetcode,3.0270206928253174,4.824954032897949,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.2, 'mistral_3b': 0.2, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.2, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.8}",5,0.5555555555555555
3239,3239,medium,leetcode,3.0106892585754395,4.931686878204346,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}",1,0.5555555555555556
3690,3690,hard,leetcode,2.9782159328460693,4.677375793457031,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.2, 'mistral_14b': 0.6, 'mistral_3b': 0.4, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.2, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.0}",5,0.35555555555555557
3608,3608,hard,leetcode,2.9749398231506348,4.618978977203369,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 1.0}",2,0.6666666666666666
3114,3114,medium,leetcode,2.97446608543396,4.574779987335205,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}",2,0.6111111111111112
3788,3788,easy,leetcode,2.9683525562286377,4.689380645751953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.5, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.8333333333333334, 'qwen3_5_9b': 0.6666666666666666}",6,0.5555555555555556
abc367_e,abc367_e,hard,atcoder,2.965120553970337,4.566024303436279,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.2, 'mistral_14b': 0.6, 'mistral_3b': 0.6, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.2, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.4}",5,0.4444444444444444
3716,3716,medium,leetcode,2.9561655521392822,4.803985595703125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.25}",4,0.5833333333333334
3674,3674,hard,leetcode,2.9558067321777344,4.876714706420898,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",1,0.8888888888888888
3832,3832,easy,leetcode,2.953768491744995,4.74213981628418,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",1,0.8888888888888888
3490,3490,medium,leetcode,2.944816827774048,4.729137897491455,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 1.0, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}",3,0.6296296296296295
arc181_b,arc181_b,hard,atcoder,2.9332995414733887,4.48742151260376,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}",3,0.6666666666666666
3045,3045,easy,leetcode,2.933223009109497,4.395108222961426,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",1,0.3333333333333333
2800,2800,easy,leetcode,2.9312117099761963,4.384637832641602,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",1,0.8888888888888888
3081,3081,medium,leetcode,2.923041820526123,4.27208948135376,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}",4,0.5277777777777778
arc194_b,arc194_b,hard,atcoder,2.911987066268921,4.2755513191223145,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.8, 'mistral_3b': 0.6, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}",5,0.6888888888888888
3313,3313,hard,leetcode,2.9014618396759033,4.445167064666748,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.8333333333333334, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.6666666666666666}",6,0.6296296296296297
3715,3715,medium,leetcode,2.9014089107513428,4.1836838722229,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.6666666666666666}",3,0.7037037037037037
3617,3617,easy,leetcode,2.882174491882324,4.86705207824707,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",1,0.6666666666666666
3265,3265,medium,leetcode,2.8731372356414795,4.277749538421631,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.8, 'mistral_3b': 0.8, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.4, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}",5,0.5555555555555556
arc185_d,arc185_d,hard,atcoder,2.8680431842803955,4.766548156738281,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}",2,0.9444444444444444
3580,3580,hard,leetcode,2.8538873195648193,4.52549409866333,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.75, 'mistral_3b': 0.75, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}",4,0.4166666666666667
3647,3647,medium,leetcode,2.833812952041626,4.415709495544434,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.4, 'mistral_3b': 0.4, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.8}",5,0.5777777777777778
3209,3209,medium,leetcode,2.8263132572174072,4.631929397583008,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}",3,0.5555555555555555
3413,3413,medium,leetcode,2.8132541179656982,4.228882312774658,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}",3,0.7037037037037037
